,"全部事件 (类型+操作+标签)","事件总数","唯一访客事件数","事件价值","平均价值",
6163,"A_english_entrance+scroll+2619735130092927897_2018/8/15 18:15:26_23%_18","1","1","0","0",
6164,"A_english_entrance+scroll+2619735130092926322_2018/8/15 18:9:58_NaN%_41","1","1","0","0",
6165,"A_english_entrance+scroll+2619735130093696623_2018/8/17 3:22:53_18%_28","1","1","0","0",
6166,"A_english_entrance+scroll+2619735130093655973_2018/8/17 0:6:20_19%_5","1","1","0","0",
6167,"A_english_entrance+scroll+2619735130093164721_2018/8/16 0:25:58_1%_3","1","1","0","0",
6168,"A_english_entrance+scroll+2619735130094020841_2018/8/18 1:40:57_85%_49","1","1","0","0",
6169,"A_english_entrance+scroll+2619735130092386401_2018/8/15 17:54:33_83%_24","1","1","0","0",
6170,"english+/v1/training/get_training_user_info?_ajax_stamp_=1534284368395-e-497-Request failed with status code 400+-","1","1","0","0",
6171,"ENGLISH+UID：2619735130084978083+http:/english/user/watering-e-3482-Request failed with status code 400","1","1","0","0",
6172,"A_english_entrance+scroll+3123375669439230992_2018/8/17 0:11:6_1%_4","1","1","0","0",
6173,"A_english_entrance+scroll+2619735130094191115_2018/8/18 6:29:42_86%_17","1","1","0","0",
6174,"A_english_entrance+scroll+2619735130094020841_2018/8/18 1:42:51_27%_32","1","1","0","0",
6175,"A_english_entrance+scroll+2619735130094171403_2018/8/18 5:18:9_93%_78","1","1","0","0",
6176,"A_english_entrance+scroll+2619735130093674685_2018/8/17 2:10:12_16%_13","1","1","0","0",
6177,"A_english_entrance+scroll+2619735130094157968_2018/8/18 4:3:32_62%_35","1","1","0","0",
6178,"ENGLISH+UID：2618666497925015408+http:/english/study/reading-e-20360-timeout of 10000ms exceeded","1","1","0","0",
6179,"A_english_entrance+scroll+2619735130086054072_2018/8/16 0:36:56_24%_22","1","1","0","0",
6180,"A_english_entrance+scroll+2619735130094166372_2018/8/18 4:56:13_63%_141","1","1","0","0",
6181,"A_english_entrance+scroll+2619735130093658424_2018/8/17 0:11:16_93%_44","1","1","0","0",
6182,"A_english_entrance+scroll+2619735130094104401_2018/8/18 0:0:42_47%_18","1","1","0","0",
6183,"A_english_entrance+scroll+2619735130093165307_2018/8/16 0:27:31_48%_8","1","1","0","0",
6184,"A_english_entrance+scroll+2619735130094132998_2018/8/18 1:35:0_10%_3","1","1","0","0",
6185,"A_english_entrance+scroll+2619735130093179667_2018/8/16 1:11:40_14%_11","1","1","0","0",
6186,"A_english_entrance+scroll+2619735130092922564_2018/8/15 17:54:22_65%_42","1","1","0","0",
6187,"A_english_entrance+scroll+2619735130092925481_2018/8/15 18:8:5_64%_39","1","1","0","0",
6188,"ENGLISH+UID：2619735130066346264+http:/english/user/watering-e-2024-Request failed with status code 400","1","1","0","0",
6189,"A_english_entrance+scroll+2619735130079463464_2018/8/18 3:24:7_46%_22","1","1","0","0",
6190,"A_english_entrance+scroll+2619735130094130206_2018/8/18 1:25:32_85%_24","1","1","0","0",
6191,"A_english_entrance+scroll+2619735130093659800_2018/8/17 0:12:52_54%_165","1","1","0","0",
6192,"A_english_entrance+scroll+2619735130094107070_2018/8/18 0:5:12_30%_25","1","1","0","0",
6193,"ENGLISH+UID：2619580092297308852+http:/v1/wechat/get_wchat_sign-e-382-Request failed with status code 502","1","1","0","0",
6194,"A_english_entrance+scroll+2619735130092121430_2018/8/18 0:59:1_7%_5","1","1","0","0",
6195,"ENGLISH+UID：2619735130079430215+http:/english/study/today-e-20215-timeout of 10000ms exceeded","1","1","0","0",
6196,"A_english_entrance+scroll+2619735130093729232_2018/8/17 6:1:46_65%_80","1","1","0","0",
6197,"A_english_entrance+scroll+2619735130092925481_2018/8/15 18:13:25_70%_48","1","1","0","0",
6198,"A_english_entrance+scroll+2619735130088589091_2018/8/18 1:4:42_71%_47","1","1","0","0",
6199,"ENGLISH+UID：+http:/v1/cart/direct_pay-e-1176-Request failed with status code 400","1","1","0","0",
6200,"ENGLISH+UID：2619735130088221043+http:/english/user/watering-e-2270-Request failed with status code 400","1","1","0","0",
6201,"ENGLISH+UID：2619735130077784837+http:/english/study/today-e-20231-timeout of 10000ms exceeded","1","1","0","0",
6202,"A_english_entrance+scroll+2619735130092921936_2018/8/15 17:50:25_50%_25","1","1","0","0",
6203,"A_english_entrance+scroll+2619580092294994197_2018/8/15 17:24:23_62%_71","1","1","0","0",
6204,"A_english_entrance+scroll+2619735130093731421_2018/8/17 6:10:46_42%_68","1","1","0","0",
6205,"A_english_entrance+scroll+2619735130093660798_2018/8/17 0:15:52_94%_125","1","1","0","0",
6206,"A_english_entrance+scroll+2619735130090084794_2018/8/16 0:15:47_88%_71","1","1","0","0",
6207,"A_english_entrance+scroll+2619735130094134140_2018/8/18 1:37:20_15%_20","1","1","0","0",
6208,"A_english_entrance+scroll+2619735130091376226_2018/8/15 17:54:6_6%_10","1","1","0","0",
6209,"A_english_entrance+scroll+2619735130094107377_2018/8/18 0:5:58_94%_56","1","1","0","0",
6210,"ENGLISH+UID：2619580092295920369+http:/english/user/get_base_user_info-e-656-Network Error","1","1","0","0",
6211,"A_english_entrance+scroll+2619735130093178115_2018/8/16 1:2:40_5%_14","1","1","0","0",
6212,"A_english_entrance+scroll+2619735130093683291_2018/8/17 1:57:52_46%_46","1","1","0","0",
6213,"A_english_entrance+scroll+2619735130093657726_2018/8/16 12:9:13_17%_25","1","1","0","0",
6214,"A_english_entrance+scroll+2619580092290243586_2018/8/15 18:15:31_17%_15","1","1","0","0",
6215,"ENGLISH+UID：2619735130092519409+http:/english/study/exam_answer-e-2150-Request failed with status code 400","1","1","0","0",
6216,"A_english_entrance+scroll+2619735130093665600_2018/8/17 0:35:47_11%_3","1","1","0","0",
6217,"A_english_entrance+scroll+2619735130093660798_2018/8/17 0:15:52_100%_126","1","1","0","0",
6218,"A_english_entrance+scroll+2619735130094107860_2018/8/18 0:8:6_1%_5","1","1","0","0",
6219,"A_english_entrance+scroll+2619735130087041047_2018/8/17 0:28:13_92%_95","1","1","0","0",
6220,"A_english_entrance+scroll+2619735130093178244_2018/8/16 1:4:21_32%_53","1","1","0","0",
6221,"A_english_entrance+scroll+2619735130093179081_2018/8/16 1:8:14_4%_10","1","1","0","0",
6222,"A_english_entrance+scroll+2619735130093671140_2018/8/17 0:55:38_16%_3","1","1","0","0",
6223,"A_english_entrance+scroll+2619735130093678793_2018/8/17 1:32:30_4%_10","1","1","0","0",
6224,"A_english_entrance+scroll+2619735130093660972_2018/8/17 0:16:55_3%_5","1","1","0","0",
6225,"A_english_entrance+scroll+2618972521796448592_2018/8/16 0:51:34_37%_74","1","1","0","0",
6226,"A_english_entrance+scroll+2619735130092553460_2018/8/16 0:14:34_13%_17","1","1","0","0",
6227,"A_english_entrance+scroll+2619735130093155845_2018/8/16 0:5:34_51%_29","1","1","0","0",
6228,"A_english_entrance+scroll+2619735130094120826_2018/8/18 0:45:56_36%_11","1","1","0","0",
6229,"A_english_entrance+scroll+2619735130093174951_2018/8/16 0:54:9_2%_4","1","1","0","0",
6230,"A_english_entrance+scroll+2619735130094108108_2018/8/18 0:34:1_12%_20","1","1","0","0",
6231,"A_english_entrance+scroll+2619735130093661462_2018/8/17 0:19:40_77%_63","1","1","0","0",
6232,"A_english_entrance+scroll+3123869426162291406_2018/8/16 0:12:2_69%_72","1","1","0","0",
6233,"A_english_entrance+scroll+2618666497924643507_2018/8/15 17:0:9_6_12","1","1","0","0",
6234,"A_english_entrance+scroll+2619735130094174774_2018/8/18 5:34:59_28%_7","1","1","0","0",
6235,"A_english_entrance+scroll+2619735130093164524_2018/8/16 0:24:52_59%_103","1","1","0","0",
6236,"A_english_entrance+scroll+2619735130093153974_2018/8/16 0:1:21_84%_42","1","1","0","0",
6237,"A_english_entrance+scroll+2619580092248581977_2018/8/18 1:25:17_139%_18","1","1","0","0",
6238,"A_english_entrance+scroll+2619735130093419012_2018/8/18 0:11:19_99%_63","1","1","0","0",
6239,"english+/v1/training/get_training_user_info?_ajax_stamp_=1534300463931-e-454-Request failed with status code 400+-","1","1","0","0",
6240,"A_english_entrance+scroll+2619735130092926289_2018/8/15 18:9:21_8%_12","1","1","0","0",
6241,"A_english_entrance+scroll+2619735130090165109_2018/8/16 0:49:5_92%_34","1","1","0","0",
6242,"A_english_entrance+scroll+2619735130093168491_2018/8/16 0:35:41_15%_7","1","1","0","0",
6243,"A_english_entrance+scroll+2619735130092914180_2018/8/15 17:22:5_15%_14","1","1","0","0",
6244,"A_english_entrance+scroll+2619735130094191955_2018/8/18 6:31:39_39%_24","1","1","0","0",
6245,"A_english_entrance+scroll+2619735130088589091_2018/8/18 1:4:42_15%_5","1","1","0","0",
6246,"ENGLISH+UID：2619580092272496783+http:/english/study/reading_exam_list-e-6956-Network Error","1","1","0","0",
6247,"A_english_entrance+scroll+2619735130092914241_2018/8/15 17:23:8_NaN%_13","1","1","0","0",
6248,"A_english_entrance+scroll+2619735130093157535_2018/8/16 0:9:38_99%_39","1","1","0","0",
6249,"english+/v1/training/get_training_user_info?_ajax_stamp_=1534435653660-e-575-Request failed with status code 400+-","1","1","0","0",
6250,"A_english_entrance+scroll+2619735130093729232_2018/8/17 6:1:46_47%_66","1","1","0","0",
6251,"A_english_entrance+scroll+2619735130093657695_2018/8/17 0:8:10_30%_16","1","1","0","0",
6252,"ENGLISH+UID：2619580092300258446+http:/english/study/get_handout_list-e-20403-timeout of 10000ms exceeded","1","1","0","0",
6253,"A_english_entrance+scroll+2619735130094020841_2018/8/18 1:40:57_78%_42","1","1","0","0",
6254,"A_english_entrance+scroll+2619580092253728869_2018/8/17 0:38:54_91%_147","1","1","0","0",
6255,"A_english_entrance+scroll+2619735130093660798_2018/8/17 0:15:52_13%_17","1","1","0","0",
6256,"ENGLISH+UID：2619580092292670471+http:/english/user/watering-e-667-Request failed with status code 400","1","1","0","0",
6257,"A_english_entrance+scroll+2619735130093174016_2018/8/16 0:49:37_3%_7","1","1","0","0",
6258,"A_english_entrance+scroll+2619735130092918882_2018/8/15 17:39:14_6%_8","1","1","0","0",
6259,"english+/v1/training/get_content_list?_ajax_stamp_=1534540918747-e-27798-timeout of 10000ms exceeded+-","1","1","0","0",
6260,"A_english_entrance+scroll+2619735130094131699_2018/8/18 1:26:54_4%_7","1","1","0","0",
6261,"ENGLISH+UID：2618666497928157476+http:/english/user/get_base_user_info-e-348-Network Error","1","1","0","0",
6262,"A_english_entrance+scroll+2619735130074095328_2018/8/16 0:43:16_69%_27","1","1","0","0",
6263,"A_english_entrance+scroll+2619735130092921879_2018/8/15 17:48:35_45%_30","1","1","0","0",
6264,"A_english_entrance+scroll+2619735130092039936_2018/8/18 6:21:28_99%_60","1","1","0","0",
6265,"A_english_entrance+scroll+2619735130074875445_2018/8/17 0:34:43_33%_28","1","1","0","0",
6266,"A_english_entrance+scroll+2618972521793501431_2018/8/16 0:25:42_92%_76","1","1","0","0",
6267,"A_english_entrance+scroll+2619735130094190224_2018/8/18 6:26:48_61%_155","1","1","0","0",
6268,"A_english_entrance+scroll+2619735130093671025_2018/8/17 0:53:30_60%_67","1","1","0","0",
6269,"ENGLISH+UID：2619735130092550195+http:/english/study/exam_answer-e-2169-Request failed with status code 400","1","1","0","0",
6270,"A_english_entrance+scroll+2619735130092926436_2018/8/15 18:12:3_14%_13","1","1","0","0",
6271,"A_english_entrance+scroll+2619735130093155845_2018/8/16 0:5:34_67%_31","1","1","0","0",
6272,"ENGLISH+UID：2618666497927677930+http:/english/user/get_tree-e-532-Network Error","1","1","0","0",
6273,"A_english_entrance+scroll+2619735130094166372_2018/8/18 4:56:13_47%_130","1","1","0","0",
6274,"A_english_entrance+scroll+2619735130093157595_2018/8/16 0:9:47_75%_19","1","1","0","0",
6275,"A_english_entrance+scroll+2619735130093152704_2018/8/16 0:0:52_1%_5","1","1","0","0",
6276,"A_english_entrance+scroll+2619735130093158086_2018/8/16 0:11:1_92%_23","1","1","0","0",
6277,"A_english_entrance+scroll+2619182023912082186_2018/8/18 0:2:8_3%_6","1","1","0","0",
6278,"A_english_entrance+scroll+2619735130094185059_2018/8/18 6:12:7_3%_7","1","1","0","0",
6279,"A_english_entrance+scroll+2619735130093657695_2018/8/17 0:7:46_1%_2","1","1","0","0",
6280,"A_english_entrance+scroll+2619580092249445846_2018/8/17 1:5:7_5%_9","1","1","0","0",
6281,"A_english_entrance+scroll+2619735130093696623_2018/8/17 3:22:53_60%_64","1","1","0","0",
6282,"A_english_entrance+scroll+2619735130093167553_2018/8/16 0:32:41_47%_81","1","1","0","0",
6283,"A_english_entrance+scroll+2619735130093691671_2018/8/17 2:48:17_71%_107","1","1","0","0",
6284,"A_english_entrance+scroll+2619735130093731421_2018/8/17 6:10:46_55%_73","1","1","0","0",
6285,"A_english_entrance+scroll+2619735130081727817_2018/8/16 0:0:42_35%_20","1","1","0","0",
6286,"A_english_entrance+scroll+2619735130093154060_2018/8/16 0:1:37_92%_84","1","1","0","0",
6287,"english+/v1/training/get_training_user_info?_ajax_stamp_=1534291330220-e-859-Request failed with status code 400+-","1","1","0","0",
6288,"A_english_entrance+scroll+2619735130090135629_2018/8/16 0:4:5_24%_7","1","1","0","0",
6289,"A_english_entrance+scroll+3123869426162553807_2018/8/17 5:1:27_1%_4","1","1","0","0",
6290,"A_english_entrance+scroll+2619580092290630630_2018/8/16 0:33:12_29%_52","1","1","0","0",
6291,"ENGLISH+UID：2619735130092883720+http:/english/study/exam_answer-e-2266-Request failed with status code 400","1","1","0","0",
6292,"CHICKEN_VITALITY+UID：+http:/activity/vitality/get_user_info-e-354-Request failed with status code 400","1","1","0","0",
6293,"A_english_entrance+scroll+2619735130089000660_2018/8/18 0:11:49_32%_22","1","1","0","0",
6294,"A_english_entrance+scroll+2619735130086977411_2018/8/17 5:10:30_17%_30","1","1","0","0",
6295,"A_english_entrance+scroll+2619735130090031608_2018/8/15 18:16:52_57%_69","1","1","0","0",
6296,"A_english_entrance+scroll+2619735130093671528_2018/8/17 0:56:10_60%_43","1","1","0","0",
6297,"A_english_entrance+scroll+2619735130092913906_2018/8/15 17:19:51_5%_3","1","1","0","0",
6298,"A_english_entrance+scroll+2619580092291495984_2018/8/18 0:27:12_81%_45","1","1","0","0",
6299,"A_english_entrance+scroll+2619735130092922564_2018/8/15 17:54:22_36%_31","1","1","0","0",
6300,"A_english_entrance+scroll+2619735130083933518_2018/8/17 0:0:12_11%_332","1","1","0","0",
6301,"A_english_entrance+scroll+2619735130092922564_2018/8/15 17:54:22_98%_57","1","1","0","0",
6302,"A_english_entrance+scroll+2619735130093441167_2018/8/17 4:6:18_38%_40","1","1","0","0",
6303,"A_english_entrance+scroll+2619735130091673944_2018/8/16 0:46:1_5%_22","1","1","0","0",
6304,"A_english_entrance+scroll+2619735130093164524_2018/8/16 0:24:52_75%_105","1","1","0","0",
6305,"A_english_entrance+scroll+2619735130092922564_2018/8/15 17:54:22_79%_48","1","1","0","0",
6306,"A_english_entrance+scroll+2619182023908755458_2018/8/18 0:39:39_3%_5","1","1","0","0",
6307,"A_english_entrance+scroll+2619735130085306704_2018/8/16 0:52:38_2%_10","1","1","0","0",
6308,"A_english_entrance+scroll+2619735130093656037_2018/8/17 0:2:17_33%_31","1","1","0","0",
6309,"A_english_entrance+scroll+2619580092281171486_2018/8/15 22:55:4_32%_476","1","1","0","0",
6310,"A_english_entrance+scroll+2619735130066967544_2018/8/16 0:21:3_1%_9","1","1","0","0",
6311,"A_english_entrance+scroll+2618666497928183155_2018/8/18 0:30:26_35%_38","1","1","0","0",
6312,"english+/v1/training/get_content_list?_ajax_stamp_=1534280175020-e-1062-Request failed with status code 400+-","1","1","0","0",
6313,"A_english_entrance+scroll+2619735130093179081_2018/8/16 1:8:14_51%_26","1","1","0","0",
6314,"A_english_entrance+scroll+2619735130093168565_2018/8/16 0:36:28_2%_3","1","1","0","0",
6315,"A_english_entrance+scroll+2619735130094117168_2018/8/18 0:33:42_8%_16","1","1","0","0",
6316,"A_english_entrance+scroll+2619735130093714571_2018/8/17 9:9:54_100%_26","1","1","0","0",
6317,"A_english_entrance+scroll+2619735130093720510_2018/8/17 5:35:41_1%_3","1","1","0","0",
6318,"A_english_entrance+scroll+2619735130091376226_2018/8/15 17:54:6_54%_60","1","1","0","0",
6319,"A_english_entrance+scroll+2619735130080157871_2018/8/16 0:31:58_67%_33","1","1","0","0",
6320,"A_english_entrance+scroll+2619735130092075791_2018/8/18 0:9:27_5%_15","1","1","0","0",
6321,"ENGLISH+UID：2619735130079433001+http:/english/user/get_base_user_info-e-20236-timeout of 10000ms exceeded","1","1","0","0",
6322,"A_english_entrance+scroll+3123869426162553807_2018/8/17 5:1:27_84%_132","1","1","0","0",
6323,"A_english_entrance+scroll+2619735130093178244_2018/8/16 1:5:34_65%_29","1","1","0","0",
6324,"A_english_entrance+scroll+2619735130068606457_2018/8/16 0:48:7_69%_136","1","1","0","0",
6325,"ENGLISH+UID：3123935678749029864+http:/english/user/watering-e-442-Request failed with status code 400","1","1","0","0",
6326,"A_english_entrance+scroll+2619735130093154631_2018/8/16 0:1:41_21%_31","1","1","0","0",
6327,"A_english_entrance+scroll+2619735130094107821_2018/8/18 0:7:40_7%_8","1","1","0","0",
6328,"A_english_entrance+scroll+2619735130086649415_2018/8/16 0:19:9_76%_19","1","1","0","0",
6329,"A_english_entrance+scroll+2619735130084433945_2018/8/18 2:10:11_70%_468","1","1","0","0",
6330,"A_english_entrance+scroll+2619735130086977411_2018/8/17 5:10:30_29%_59","1","1","0","0",
6331,"A_english_entrance+scroll+2619580092253728869_2018/8/17 0:38:54_29%_32","1","1","0","0",
6332,"A_english_entrance+scroll+2619735130091196982_2018/8/18 0:39:3_32%_19","1","1","0","0",
6333,"A_english_entrance+scroll+2619735130093652852_2018/8/17 0:0:53_49%_51","1","1","0","0",
6334,"ENGLISH+UID：2619580092281163153+http:/english/user/watering-e-577-Request failed with status code 400","1","1","0","0",
6335,"A_english_entrance+scroll+2619735130093167553_2018/8/16 0:32:41_2%_7","1","1","0","0",
6336,"A_english_entrance+scroll+2619735130093156742_2018/8/16 0:8:12_2%_4","1","1","0","0",
6337,"ENGLISH+UID：2619580092289934204+http:/english/user/watering-e-463-Request failed with status code 400","1","1","0","0",
6338,"A_english_entrance+scroll+2619735130093726494_2018/8/17 5:56:7_24%_25","1","1","0","0",
6339,"A_english_entrance+scroll+2619580092281171486_2018/8/15 22:55:4_60%_839","1","1","0","0",
6340,"A_english_entrance+scroll+2619735130080157871_2018/8/16 0:31:58_5%_7","1","1","0","0",
6341,"A_english_entrance+scroll+3123932794208700176_2018/8/16 0:26:25_3%_10","1","1","0","0",
6342,"A_english_entrance+scroll+2619735130094020841_2018/8/18 1:42:51_37%_56","1","1","0","0",
6343,"A_english_entrance+scroll+3123932794208700176_2018/8/16 0:26:25_90%_70","1","1","0","0",
6344,"A_english_entrance+scroll+2618972521794345239_2018/8/16 0:10:26_94%_49","1","1","0","0",
6345,"A_english_entrance+scroll+2619735130094126455_2018/8/18 1:4:37_NaN%_16","1","1","0","0",
6346,"A_english_entrance+scroll+2619735130094112228_2018/8/18 0:21:13_18%_7","1","1","0","0",
6347,"A_english_entrance+scroll+2619735130074875445_2018/8/17 0:34:43_3%_5","1","1","0","0",
6348,"A_english_entrance+scroll+2619580092281171486_2018/8/15 22:55:4_75%_1035","1","1","0","0",
6349,"ENGLISH+UID：2619735130091918400+http:/english/study/exam_answer-e-2245-Request failed with status code 400","1","1","0","0",
