# ----------------------------------------
# 全部网站数据
# 热门事件
# 20190717-20190720
# ----------------------------------------

事件标签,事件总数,唯一身份事件数,事件价值,平均价值
3123767259529944463_2019/7/20 10:33:6_53%_52,1,1,0,0.00
3123767259529944463_2019/7/20 10:33:6_54%_55,1,1,0,0.00
3123767259529944463_2019/7/20 10:33:6_55%_57,1,1,0,0.00
3123767259529944463_2019/7/20 10:33:6_56%_59,1,1,0,0.00
3123767259529944463_2019/7/20 10:33:6_57%_60,1,1,0,0.00
3123767259529944463_2019/7/20 10:33:6_63%_63,1,1,0,0.00
3123767259529944463_2019/7/20 10:33:6_68%_63,1,1,0,0.00
3123767259529944463_2019/7/20 10:33:6_73%_66,1,1,0,0.00
3123767259529944463_2019/7/20 10:33:6_76%_67,1,1,0,0.00
3123767259529944463_2019/7/20 10:33:6_77%_69,1,1,0,0.00
3123767259529944463_2019/7/20 10:33:6_79%_69,1,1,0,0.00
3123767259529944463_2019/7/20 10:33:6_85%_70,1,1,0,0.00
3123767259529944463_2019/7/20 10:33:6_86%_75,1,1,0,0.00
3123767259529944463_2019/7/20 10:33:6_87%_80,1,1,0,0.00
3123767259529944463_2019/7/20 10:33:6_88%_81,1,1,0,0.00
3123767259529944463_2019/7/20 10:33:6_93%_87,1,1,0,0.00
3123767259529944463_2019/7/20 10:33:6_97%_88,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_100%_104,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_15%_35,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_23%_40,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_3%_17,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_30%_46,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_33%_51,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_35%_55,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_39%_57,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_42%_61,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_45%_64,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_5%_18,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_52%_79,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_62%_85,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_8%_29,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_82%_93,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_87%_96,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_92%_100,1,1,0,0.00
3123767259531569031_2019/7/20 6:54:50_95%_103,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_-815%_273,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_1%_9,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_10%_37,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_100%_150,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_12%_42,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_15%_43,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_17%_44,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_19%_52,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_20%_54,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_23%_62,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_25%_63,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_28%_65,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_29%_66,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_3%_32,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_32%_67,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_33%_69,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_34%_71,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_36%_72,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_37%_73,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_39%_77,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_42%_84,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_43%_88,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_45%_89,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_49%_91,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_53%_92,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_55%_93,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_57%_94,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_6%_33,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_60%_94,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_63%_95,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_65%_102,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_67%_107,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_7%_34,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_70%_108,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_72%_109,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_74%_116,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_76%_118,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_77%_123,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_78%_124,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_80%_128,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_83%_129,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_85%_131,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_87%_136,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_89%_139,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_9%_36,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_90%_141,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_91%_142,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_94%_146,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_95%_147,1,1,0,0.00
3123814823118377487_2019/7/19 19:30:36_97%_149,1,1,0,0.00
3123841280336131543_2019/7/20 23:11:54_100%_32,1,1,0,0.00
3123841280336131543_2019/7/20 23:11:54_14%_20,1,1,0,0.00
3123841280336131543_2019/7/20 23:11:54_18%_25,1,1,0,0.00
3123841280336131543_2019/7/20 23:11:54_21%_26,1,1,0,0.00
3123841280336131543_2019/7/20 23:11:54_6%_12,1,1,0,0.00
3123841280336131543_2019/7/20 23:11:54_9%_17,1,1,0,0.00
3123854473768737146_2019/7/19 20:52:50_1%_4,1,1,0,0.00
3123854473768737146_2019/7/19 20:52:50_10%_7,1,1,0,0.00
3123854473768737146_2019/7/19 20:52:50_11%_7,1,1,0,0.00
3123854473768737146_2019/7/19 20:52:50_13%_8,1,1,0,0.00
3123854473768737146_2019/7/19 20:52:50_14%_8,1,1,0,0.00
3123854473768737146_2019/7/19 20:52:50_5%_5,1,1,0,0.00
3123854473768737146_2019/7/19 20:52:50_7%_5,1,1,0,0.00
3123854473768737146_2019/7/19 20:52:50_8%_6,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_100%_53,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_14%_21,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_15%_21,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_18%_22,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_21%_23,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_24%_25,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_25%_28,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_27%_29,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_28%_30,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_29%_31,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_31%_35,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_35%_37,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_36%_39,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_37%_40,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_39%_41,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_4%_17,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_42%_42,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_50%_44,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_54%_46,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_64%_47,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_68%_48,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_73%_49,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_78%_50,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_8%_20,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_85%_50,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_89%_51,1,1,0,0.00
3123854473769895679_2019/7/20 15:24:40_93%_51,1,1,0,0.00
3123854473769965031_2019/7/20 19:0:18_11%_7,1,1,0,0.00
3123854473769965031_2019/7/20 19:0:18_13%_8,1,1,0,0.00
3123854473769965031_2019/7/20 19:0:18_14%_9,1,1,0,0.00
3123854473769965031_2019/7/20 19:0:18_20%_9,1,1,0,0.00
3123854473769965031_2019/7/20 19:0:18_27%_11,1,1,0,0.00
3123854473769965031_2019/7/20 19:0:18_32%_12,1,1,0,0.00
3123854473769965031_2019/7/20 19:0:18_33%_12,1,1,0,0.00
3123854473769965031_2019/7/20 19:0:18_33%_16,1,1,0,0.00
3123854473769965031_2019/7/20 19:0:18_34%_14,1,1,0,0.00
3123854473769965031_2019/7/20 19:0:18_4%_4,1,1,0,0.00
3123854473769965031_2019/7/20 19:0:18_5%_5,1,1,0,0.00
3123854473769965031_2019/7/20 19:0:18_8%_6,1,1,0,0.00
3123854473769965031_2019/7/20 19:0:18_NaN%_79,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_1%_8,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_10%_21,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_100%_79,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_13%_23,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_14%_26,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_16%_27,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_17%_27,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_20%_28,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_22%_31,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_25%_35,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_27%_38,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_28%_39,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_31%_41,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_32%_41,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_35%_42,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_41%_43,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_43%_49,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_46%_50,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_51%_51,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_52%_56,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_58%_57,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_59%_58,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_6%_9,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_62%_59,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_69%_64,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_7%_14,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_74%_65,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_76%_67,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_79%_69,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_80%_70,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_81%_71,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_82%_72,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_84%_74,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_85%_75,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_87%_75,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_9%_20,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_90%_76,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_95%_77,1,1,0,0.00
3123854473770450268_2019/7/18 17:45:40_96%_79,1,1,0,0.00
3123854473770450268_2019/7/18 17:49:26_12%_9,1,1,0,0.00
3123854473770450268_2019/7/18 17:49:26_16%_12,1,1,0,0.00
3123854473770450268_2019/7/18 17:49:26_2%_7,1,1,0,0.00
3123854473770450268_2019/7/18 17:49:26_20%_14,1,1,0,0.00
3123854473770450268_2019/7/18 17:49:26_24%_18,1,1,0,0.00
3123854473770450268_2019/7/18 17:49:26_27%_22,1,1,0,0.00
3123854473770450268_2019/7/18 17:49:26_31%_25,1,1,0,0.00
3123854473770450268_2019/7/18 17:49:26_33%_33,1,1,0,0.00
3123854473770450268_2019/7/18 17:49:26_34%_33,1,1,0,0.00
3123854473770450268_2019/7/18 17:49:26_37%_44,1,1,0,0.00
3123854473770450268_2019/7/18 17:49:26_40%_45,1,1,0,0.00
3123854473770450268_2019/7/18 17:49:26_41%_47,1,1,0,0.00
3123854473770450268_2019/7/18 17:49:26_43%_48,1,1,0,0.00
3123854473770450268_2019/7/18 17:49:26_46%_48,1,1,0,0.00
3123854473770450268_2019/7/18 17:49:26_47%_51,1,1,0,0.00
3123854473770450268_2019/7/18 17:49:26_7%_8,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_-888%_303,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_1%_5,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_10%_81,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_100%_259,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_11%_82,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_12%_88,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_13%_89,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_14%_91,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_16%_92,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_18%_94,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_19%_99,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_20%_103,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_23%_104,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_27%_113,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_28%_122,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_29%_129,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_3%_10,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_30%_130,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_31%_135,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_32%_136,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_34%_137,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_35%_141,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_37%_147,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_38%_148,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_40%_154,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_41%_155,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_43%_159,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_44%_160,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_45%_169,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_46%_171,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_47%_172,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_49%_173,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_50%_174,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_51%_177,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_52%_179,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_53%_182,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_55%_184,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_56%_194,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_57%_194,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_58%_195,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_6%_11,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_60%_195,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_62%_201,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_63%_204,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_64%_204,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_66%_205,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_67%_207,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_68%_210,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_69%_213,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_7%_13,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_71%_215,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_72%_216,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_73%_218,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_74%_224,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_76%_226,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_80%_232,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_81%_240,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_82%_242,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_87%_244,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_9%_80,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_91%_245,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_94%_246,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_96%_251,1,1,0,0.00
3123854473770450268_2019/7/18 17:55:34_99%_253,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_100%_268,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_100%_70,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_12%_20,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_15%_23,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_19%_25,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_22%_27,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_26%_29,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_29%_31,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_31%_35,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_35%_38,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_4%_8,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_41%_39,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_45%_40,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_49%_44,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_53%_46,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_56%_47,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_6%_11,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_61%_48,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_65%_49,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_70%_50,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_83%_51,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_88%_52,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_89%_51,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_89%_59,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_9%_15,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_91%_59,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_95%_67,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_98%_96,1,1,0,0.00
3123869426162384640_2019/7/20 0:1:59_NaN%_344,1,1,0,0.00
3123869426162963532_2019/7/19 17:27:42_100%_99,1,1,0,0.00
3123869426162963532_2019/7/19 17:27:42_12%_17,1,1,0,0.00
3123869426162963532_2019/7/19 17:27:42_15%_18,1,1,0,0.00
3123869426162963532_2019/7/19 17:27:42_20%_18,1,1,0,0.00
3123869426162963532_2019/7/19 17:27:42_26%_23,1,1,0,0.00
3123869426162963532_2019/7/19 17:27:42_31%_32,1,1,0,0.00
3123869426162963532_2019/7/19 17:27:42_34%_49,1,1,0,0.00
3123869426162963532_2019/7/19 17:27:42_36%_74,1,1,0,0.00
3123869426162963532_2019/7/19 17:27:42_38%_78,1,1,0,0.00
3123869426162963532_2019/7/19 17:27:42_4%_14,1,1,0,0.00
3123869426162963532_2019/7/19 17:27:42_42%_80,1,1,0,0.00
3123869426162963532_2019/7/19 17:27:42_8%_16,1,1,0,0.00
3123869426162963532_2019/7/19 17:27:42_98%_85,1,1,0,0.00
3123869426162963532_2019/7/19 17:27:42_99%_97,1,1,0,0.00
3123886820930747313_2019/7/20 20:1:11_10%_9,1,1,0,0.00
3123886820930747313_2019/7/20 20:1:11_14%_10,1,1,0,0.00
3123886820930747313_2019/7/20 20:1:11_16%_12,1,1,0,0.00
3123886820930747313_2019/7/20 20:1:11_2%_7,1,1,0,0.00
3123886820930747313_2019/7/20 20:1:11_20%_13,1,1,0,0.00
3123886820930747313_2019/7/20 20:1:11_25%_14,1,1,0,0.00
3123886820930747313_2019/7/20 20:1:11_28%_15,1,1,0,0.00
3123886820930747313_2019/7/20 20:1:11_33%_16,1,1,0,0.00
3123886820930747313_2019/7/20 20:1:11_42%_18,1,1,0,0.00
3123886820930747313_2019/7/20 20:1:11_6%_9,1,1,0,0.00
3123886820930768745_2019/7/20 23:59:52_1%_5,1,1,0,0.00
3123908422433729815_2019/7/19 23:40:2_15%_9,1,1,0,0.00
3123908422433729815_2019/7/19 23:40:2_22%_10,1,1,0,0.00
3123908422433729815_2019/7/19 23:40:2_27%_14,1,1,0,0.00
3123908422433729815_2019/7/19 23:40:2_31%_14,1,1,0,0.00
3123908422433729815_2019/7/19 23:40:2_39%_18,1,1,0,0.00
3123908422433729815_2019/7/19 23:40:2_46%_20,1,1,0,0.00
3123908422433729815_2019/7/19 23:40:2_47%_24,1,1,0,0.00
3123908422433729815_2019/7/19 23:40:2_52%_25,1,1,0,0.00
3123908422433729815_2019/7/19 23:40:2_59%_26,1,1,0,0.00
3123908422433729815_2019/7/19 23:40:2_68%_27,1,1,0,0.00
3123908422433729815_2019/7/19 23:40:2_75%_28,1,1,0,0.00
3123908422433729815_2019/7/19 23:40:2_8%_8,1,1,0,0.00
3123908422433729815_2019/7/19 23:40:2_83%_29,1,1,0,0.00
3123908422433729815_2019/7/19 23:40:2_89%_35,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_100%_141,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_12%_25,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_13%_26,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_14%_27,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_17%_32,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_20%_33,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_23%_45,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_26%_51,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_3%_8,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_30%_54,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_33%_73,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_36%_75,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_39%_77,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_4%_11,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_44%_79,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_47%_88,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_50%_89,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_53%_97,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_54%_102,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_55%_103,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_56%_108,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_60%_109,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_66%_110,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_7%_18,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_72%_111,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_75%_115,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_82%_116,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_85%_121,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_87%_131,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_9%_24,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_91%_132,1,1,0,0.00
3123908422434485214_2019/7/19 23:27:59_96%_133,1,1,0,0.00
3123919978949052796_2019/7/17 15:23:14_100%_5,1,1,0,0.00
3123919978949052796_2019/7/17 15:38:36_-194%_19,1,1,0,0.00
3123919978949052796_2019/7/17 15:38:36_-194%_40,1,1,0,0.00
3123919978949052796_2019/7/17 15:38:36_100%_31,1,1,0,0.00
3123919978949052796_2019/7/17 15:38:36_100%_43,1,1,0,0.00
3123919978949052796_2019/7/17 15:38:36_100%_6,1,1,0,0.00
3123919978949052796_2019/7/17 15:38:36_NaN%_90,1,1,0,0.00
3123919978949052796_2019/7/19 14:11:53_4%_8,1,1,0,0.00
3123919978949052796_2019/7/19 14:11:53_6%_10,1,1,0,0.00
3123919978949052796_2019/7/19 18:51:36_3%_6,1,1,0,0.00
3123919978949052796_2019/7/19 22:52:1_71%_42,1,1,0,0.00
3123919978949052796_2019/7/19 22:52:1_NaN%_43,1,1,0,0.00
3123935678749360319_2019/7/20 21:49:18_22%_11,1,1,0,0.00
3123935678749360319_2019/7/20 21:49:18_23%_12,1,1,0,0.00
3123935678749360319_2019/7/20 21:49:18_31%_14,1,1,0,0.00
3123935678749360319_2019/7/20 21:49:18_39%_18,1,1,0,0.00
3123935678749360319_2019/7/20 21:49:18_5%_7,1,1,0,0.00
3123935678749360319_2019/7/20 21:49:18_58%_21,1,1,0,0.00
3123935678749360319_2019/7/20 21:49:18_7%_7,1,1,0,0.00
3123935678749360319_2019/7/20 21:49:18_76%_24,1,1,0,0.00
,"3,425","3,425",0,0.00

天索引,事件总数
2019/7/17,252
2019/7/18,324
2019/7/19,"1,071"
2019/7/20,"1,778"
,"3,425"
# ----------------------------------------
# 全部网站数据
# 热门事件
# 20190717-20190720
# ----------------------------------------

事件标签,事件总数,唯一身份事件数,事件价值,平均价值
2618666497925055832_2019/7/20 13:41:51_2%_6_37,1,1,0,0.00
2618666497926209890_2019/7/20 16:33:43_0%_0_12,1,1,0,0.00
2619182023906779842_2019/7/20 9:6:45_100%_54_135,1,1,0,0.00
2619182023907347322_2019/7/20 0:40:43_24%_14_31,1,1,0,0.00
