,"全部事件 (类型+操作+标签)","事件总数","唯一访客事件数","事件价值","平均价值",
3770,"A_english_entrance+scroll+_2018/10/23 0:11:38_20%_22","1","1","0","0",
3771,"A_english_entrance+scroll+_2018/10/25 0:11:30_22%_33","1","1","0","0",
3772,"A_english_entrance+scroll+_2018/10/23 0:2:28_31%_26","1","1","0","0",
3773,"A_english_entrance+scroll+_2018/10/30 0:22:9_42%_132","1","1","0","0",
3774,"A_english_entrance+scroll+_2018/10/30 0:11:50_78%_75","1","1","0","0",
3775,"A_english_entrance+scroll+_2018/10/31 0:39:1_34%_33","1","1","0","0",
3776,"A_english_entrance+scroll+_2018/10/25 0:39:44_9%_5","1","1","0","0",
3777,"A_english_entrance+scroll+_2018/10/22 0:39:51_40%_30","1","1","0","0",
3778,"A_english_entrance+scroll+_2018/10/22 0:12:24_17%_8","1","1","0","0",
3779,"A_english_entrance+scroll+_2018/10/23 0:4:46_18%_151","1","1","0","0",
3780,"A_english_entrance+scroll+_2018/10/28 1:18:9_16%_18","1","1","0","0",
3781,"A_english_entrance+scroll+_2018/10/26 0:11:11_5%_5","1","1","0","0",
3782,"A_english_entrance+scroll+_2018/10/21 23:59:0_4%_162","1","1","0","0",
3783,"A_english_entrance+scroll+_2018/10/24 0:24:42_3%_19","1","1","0","0",
3784,"A_english_entrance+scroll+_2018/10/22 1:50:8_5%_37","1","1","0","0",
3785,"ENGLISH+UID：2619735130104047209+http:/english/user/watering-e-417-Request failed with status code 400","1","1","0","0",
3786,"A_english_entrance+scroll+_2018/10/25 23:39:12_30%_1542","1","1","0","0",
3787,"A_english_entrance+scroll+_2018/10/24 0:10:15_18%_14","1","1","0","0",
3788,"A_english_entrance+scroll+_2018/10/22 0:33:56_32%_60","1","1","0","0",
3789,"A_english_entrance+scroll+_2018/10/26 0:17:12_32%_23","1","1","0","0",
3790,"A_english_entrance+scroll+_2018/10/29 0:45:37_85%_152","1","1","0","0",
3791,"A_english_entrance+scroll+_2018/10/29 0:45:44_76%_46","1","1","0","0",
3792,"A_english_entrance+scroll+_2018/10/23 0:2:3_48%_69","1","1","0","0",
3793,"A_english_entrance+scroll+_2018/10/26 0:41:16_26%_34","1","1","0","0",
3794,"A_english_entrance+scroll+_2018/10/30 0:16:43_3%_20","1","1","0","0",
3795,"A_english_entrance+scroll+_2018/10/25 0:2:48_55%_26","1","1","0","0",
3796,"A_english_entrance+scroll+_2018/10/24 0:16:14_9%_9","1","1","0","0",
3797,"A_english_entrance+scroll+_2018/10/29 0:21:38_77%_16","1","1","0","0",
3798,"A_english_entrance+scroll+_2018/10/24 0:4:5_5%_13","1","1","0","0",
3799,"A_english_entrance+scroll+_2018/10/27 0:3:43_9%_16","1","1","0","0",
3800,"A_english_entrance+scroll+_2018/10/31 0:40:41_63%_98","1","1","0","0",
3801,"A_english_entrance+scroll+_2018/10/27 0:4:55_65%_70","1","1","0","0",
3802,"A_english_entrance+scroll+_2018/10/22 0:33:56_62%_68","1","1","0","0",
3803,"A_english_entrance+scroll+_2018/10/23 0:2:22_18%_426","1","1","0","0",
3804,"A_english_entrance+scroll+_2018/10/29 0:12:42_98%_29","1","1","0","0",
3805,"A_english_entrance+scroll+_2018/10/26 0:3:43_9%_31","1","1","0","0",
3806,"A_english_entrance+scroll+_2018/10/24 0:22:34_8%_16","1","1","0","0",
3807,"A_english_entrance+scroll+_2018/10/23 0:0:35_76%_73","1","1","0","0",
3808,"A_english_entrance+scroll+_2018/10/23 0:10:51_51%_60","1","1","0","0",
3809,"A_english_entrance+scroll+_2018/10/24 0:4:14_46%_23","1","1","0","0",
3810,"A_english_entrance+scroll+_2018/10/27 0:35:28_42%_76","1","1","0","0",
3811,"A_english_entrance+scroll+_2018/10/29 1:20:21_60%_125","1","1","0","0",
3812,"A_english_entrance+scroll+_2018/10/22 0:14:22_13%_11","1","1","0","0",
3813,"A_english_entrance+scroll+_2018/10/26 0:8:52_47%_51","1","1","0","0",
3814,"A_english_entrance+scroll+_2018/10/31 0:1:42_11%_6","1","1","0","0",
3815,"A_english_entrance+scroll+_2018/10/26 0:27:29_13%_32","1","1","0","0",
3816,"A_english_entrance+scroll+_2018/10/22 0:28:29_79%_21","1","1","0","0",
3817,"A_english_entrance+scroll+_2018/10/28 1:6:39_56%_106","1","1","0","0",
3818,"A_english_entrance+scroll+_2018/10/30 0:27:32_5%_3","1","1","0","0",
3819,"A_english_entrance+scroll+_2018/10/26 0:29:26_24%_42","1","1","0","0",
3820,"A_english_entrance+scroll+_2018/10/23 0:6:51_93%_142","1","1","0","0",
3821,"A_english_entrance+scroll+_2018/10/28 1:13:37_48%_23","1","1","0","0",
3822,"A_english_entrance+scroll+_2018/10/27 0:39:52_1%_6","1","1","0","0",
3823,"A_english_entrance+scroll+_2018/10/30 0:45:49_6%_2","1","1","0","0",
3824,"A_english_entrance+scroll+_2018/10/27 0:7:12_72%_64","1","1","0","0",
3825,"A_english_entrance+scroll+_2018/10/28 1:7:52_47%_35","1","1","0","0",
3826,"A_english_entrance+scroll+_2018/10/25 0:13:8_24%_27","1","1","0","0",
3827,"A_english_entrance+scroll+_2018/10/27 0:16:36_67%_96","1","1","0","0",
3828,"A_english_entrance+scroll+_2018/10/29 0:31:35_19%_48","1","1","0","0",
3829,"A_english_entrance+scroll+_2018/10/26 0:10:2_30%_29","1","1","0","0",
3830,"A_english_entrance+scroll+_2018/10/27 0:34:8_22%_16","1","1","0","0",
3831,"A_english_entrance+scroll+_2018/10/30 0:29:47_12%_7","1","1","0","0",
3832,"A_english_entrance+scroll+_2018/10/24 0:4:14_94%_41","1","1","0","0",
3833,"A_english_entrance+scroll+_2018/10/28 0:29:23_57%_115","1","1","0","0",
3834,"A_english_entrance+scroll+_2018/10/25 0:15:3_13%_10","1","1","0","0",
3835,"A_english_entrance+scroll+_2018/10/26 0:0:48_79%_47","1","1","0","0",
3836,"A_english_entrance+scroll+_2018/10/28 23:59:4_93%_89","1","1","0","0",
3837,"A_english_entrance+scroll+_2018/10/23 0:12:6_55%_43","1","1","0","0",
3838,"A_english_entrance+scroll+_2018/10/26 0:17:15_3%_17","1","1","0","0",
3839,"A_english_entrance+scroll+_2018/10/24 0:24:46_1448%_171","1","1","0","0",
3840,"A_english_entrance+scroll+_2018/10/28 0:13:41_28%_26","1","1","0","0",
3841,"A_english_entrance+scroll+_2018/10/28 0:58:7_41%_14","1","1","0","0",
3842,"A_english_entrance+scroll+_2018/10/31 0:16:55_8%_12","1","1","0","0",
3843,"A_english_entrance+scroll+_2018/10/27 0:10:18_12%_8","1","1","0","0",
3844,"A_english_entrance+scroll+_2018/10/30 0:1:22_10%_18","1","1","0","0",
3845,"A_english_entrance+scroll+_2018/10/24 0:15:25_71%_74","1","1","0","0",
3846,"A_english_entrance+scroll+_2018/10/31 0:34:4_48%_70","1","1","0","0",
3847,"A_english_entrance+scroll+_2018/10/31 0:25:8_77%_22","1","1","0","0",
3848,"A_english_entrance+scroll+_2018/10/26 0:17:12_17%_19","1","1","0","0",
3849,"A_english_entrance+scroll+_2018/10/23 0:6:56_53%_43","1","1","0","0",
3850,"A_english_entrance+scroll+_2018/10/29 0:12:21_58%_72","1","1","0","0",
3851,"A_english_entrance+scroll+_2018/10/27 0:3:23_91%_216","1","1","0","0",
3852,"A_english_entrance+scroll+_2018/10/28 1:8:4_9%_4","1","1","0","0",
3853,"A_english_entrance+scroll+_2018/10/31 0:12:26_96%_121","1","1","0","0",
3854,"A_english_entrance+scroll+_2018/10/31 0:39:45_15%_8","1","1","0","0",
3855,"A_english_entrance+scroll+_2018/10/27 0:7:12_88%_69","1","1","0","0",
3856,"A_english_entrance+scroll+_2018/10/28 0:49:29_3%_2","1","1","0","0",
3857,"A_english_entrance+scroll+_2018/10/24 0:36:14_13%_13","1","1","0","0",
3858,"A_english_entrance+scroll+_2018/10/26 0:13:41_9%_23","1","1","0","0",
3859,"A_english_entrance+scroll+_2018/10/25 0:15:9_8%_11","1","1","0","0",
3860,"A_english_entrance+scroll+_2018/10/31 0:6:0_42%_29","1","1","0","0",
3861,"A_english_entrance+scroll+_2018/10/22 2:56:52_50%_74","1","1","0","0",
3862,"A_english_entrance+scroll+_2018/10/27 0:20:53_4%_11","1","1","0","0",
3863,"A_english_entrance+scroll+_2018/10/31 0:52:36_100%_34","1","1","0","0",
3864,"A_english_entrance+scroll+_2018/10/29 0:14:42_41%_31","1","1","0","0",
3865,"A_english_entrance+scroll+_2018/10/25 0:42:22_8%_8","1","1","0","0",
3866,"A_english_entrance+scroll+_2018/10/23 0:9:51_1%_6","1","1","0","0",
3867,"A_english_entrance+scroll+_2018/10/27 0:8:27_7%_18","1","1","0","0",
3868,"A_english_entrance+scroll+_2018/10/22 0:19:50_60%_27","1","1","0","0",
3869,"A_english_entrance+scroll+_2018/10/25 0:46:52_32%_103","1","1","0","0",
3870,"A_english_entrance+scroll+_2018/10/28 0:24:56_24%_38","1","1","0","0",
3871,"A_english_entrance+scroll+_2018/10/31 0:5:26_91%_132","1","1","0","0",
3872,"A_english_entrance+scroll+_2018/10/28 0:17:33_53%_113","1","1","0","0",
3873,"A_english_entrance+scroll+_2018/10/31 0:0:56_40%_55","1","1","0","0",
3874,"A_english_entrance+scroll+_2018/10/30 0:9:51_52%_17","1","1","0","0",
3875,"A_english_entrance+scroll+_2018/10/28 0:20:57_26%_53","1","1","0","0",
3876,"A_english_entrance+scroll+_2018/10/24 0:10:15_11%_11","1","1","0","0",
3877,"A_english_entrance+scroll+_2018/10/28 0:16:43_57%_80","1","1","0","0",
3878,"A_english_entrance+scroll+_2018/10/31 0:40:8_51%_27","1","1","0","0",
3879,"A_english_entrance+scroll+_2018/10/31 0:43:31_3%_4","1","1","0","0",
3880,"A_english_entrance+scroll+_2018/10/24 0:24:48_3%_28","1","1","0","0",
3881,"A_english_entrance+scroll+_2018/10/28 0:49:4_85%_86","1","1","0","0",
3882,"A_english_entrance+scroll+_2018/10/29 0:0:33_36%_15","1","1","0","0",
3883,"A_english_entrance+scroll+_2018/10/26 0:3:4_40%_13","1","1","0","0",
3884,"A_english_entrance+scroll+_2018/10/26 0:29:24_45%_38","1","1","0","0",
3885,"A_english_entrance+scroll+_2018/10/27 0:4:41_97%_68","1","1","0","0",
3886,"A_english_entrance+scroll+_2018/10/24 0:18:27_16%_13","1","1","0","0",
3887,"ENGLISH+UID：2619735130111276199+http:/english/user/watering-e-13783-Request failed with status code 400","1","1","0","0",
3888,"A_english_entrance+scroll+_2018/10/26 0:2:3_30%_76","1","1","0","0",
3889,"A_english_entrance+scroll+_2018/10/26 23:59:40_34%_27","1","1","0","0",
3890,"A_english_entrance+scroll+_2018/10/30 0:11:44_82%_14","1","1","0","0",
3891,"A_english_entrance+scroll+_2018/10/27 0:3:24_16%_37","1","1","0","0",
3892,"A_english_entrance+scroll+_2018/10/29 0:45:44_35%_33","1","1","0","0",
3893,"A_english_entrance+scroll+_2018/10/31 0:18:6_57%_64","1","1","0","0",
3894,"A_english_entrance+scroll+_2018/10/31 0:23:49_7%_14","1","1","0","0",
3895,"A_english_entrance+scroll+_2018/10/22 23:59:47_53%_19","1","1","0","0",
3896,"A_english_entrance+scroll+_2018/10/26 0:30:33_16%_3","1","1","0","0",
3897,"A_english_entrance+scroll+_2018/10/28 0:50:44_80%_118","1","1","0","0",
3898,"A_english_entrance+scroll+_2018/10/29 0:14:42_22%_17","1","1","0","0",
3899,"A_english_entrance+scroll+_2018/10/27 0:26:16_NaN%_186","1","1","0","0",
3900,"A_english_entrance+scroll+_2018/10/31 0:37:28_71%_60","1","1","0","0",
3901,"A_english_entrance+scroll+_2018/10/26 0:10:0_NaN%_31","1","1","0","0",
3902,"A_english_entrance+scroll+_2018/10/24 0:0:5_21%_23","1","1","0","0",
3903,"A_english_entrance+scroll+_2018/10/23 0:6:11_86%_49","1","1","0","0",
3904,"A_english_entrance+scroll+_2018/10/26 0:23:56_47%_30","1","1","0","0",
3905,"A_english_entrance+scroll+_2018/10/23 0:6:13_15%_47","1","1","0","0",
3906,"A_english_entrance+scroll+_2018/10/26 0:42:59_90%_46","1","1","0","0",
3907,"A_english_entrance+scroll+_2018/10/31 0:5:10_25%_38","1","1","0","0",
3908,"A_english_entrance+scroll+_2018/10/30 0:25:59_4%_22","1","1","0","0",
3909,"A_english_entrance+scroll+_2018/10/24 0:23:16_12%_33","1","1","0","0",
3910,"A_english_entrance+scroll+_2018/10/31 0:5:33_4%_11","1","1","0","0",
3911,"A_english_entrance+scroll+_2018/10/25 0:15:9_13%_13","1","1","0","0",
3912,"A_english_entrance+scroll+_2018/10/29 0:13:53_40%_15","1","1","0","0",
3913,"A_english_entrance+scroll+_2018/10/23 0:0:51_1%_3","1","1","0","0",
3914,"A_english_entrance+scroll+_2018/10/29 0:9:40_2%_7","1","1","0","0",
3915,"A_english_entrance+scroll+_2018/10/28 0:16:43_14%_16","1","1","0","0",
3916,"A_english_entrance+scroll+_2018/10/22 0:5:6_11%_40","1","1","0","0",
3917,"A_english_entrance+scroll+_2018/10/29 0:7:45_5%_32","1","1","0","0",
3918,"A_english_entrance+scroll+_2018/10/26 0:39:8_4%_6","1","1","0","0",
3919,"A_english_entrance+scroll+_2018/10/28 0:9:28_7%_9","1","1","0","0",
3920,"A_english_entrance+scroll+_2018/10/29 0:22:46_70%_125","1","1","0","0",
3921,"A_english_entrance+scroll+_2018/10/31 0:8:34_34%_23","1","1","0","0",
3922,"A_english_entrance+scroll+_2018/10/25 0:2:48_66%_28","1","1","0","0",
3923,"A_english_entrance+scroll+_2018/10/25 0:1:42_10%_22","1","1","0","0",
3924,"A_english_entrance+scroll+_2018/10/30 0:29:47_39%_46","1","1","0","0",
3925,"A_english_entrance+scroll+_2018/10/22 1:26:41_4%_5","1","1","0","0",
3926,"A_english_entrance+scroll+_2018/10/26 0:7:17_-762%_331","1","1","0","0",
3927,"A_english_entrance+scroll+_2018/10/29 0:58:52_1%_5","1","1","0","0",
3928,"A_english_entrance+scroll+_2018/10/27 0:12:18_4%_9","1","1","0","0",
3929,"A_english_entrance+scroll+_2018/10/23 0:4:46_85%_379","1","1","0","0",
3930,"A_english_entrance+scroll+_2018/10/30 0:53:18_65%_10","1","1","0","0",
3931,"A_english_entrance+scroll+_2018/10/22 0:15:15_88%_39","1","1","0","0",
3932,"A_english_entrance+scroll+_2018/10/30 0:7:49_6%_10","1","1","0","0",
3933,"A_english_entrance+scroll+_2018/10/22 2:56:52_29%_59","1","1","0","0",
3934,"A_english_entrance+scroll+_2018/10/24 0:16:52_85%_21","1","1","0","0",
3935,"A_english_entrance+scroll+_2018/10/23 0:7:57_9%_11","1","1","0","0",
3936,"A_english_entrance+scroll+_2018/10/26 23:57:24_57%_272","1","1","0","0",
3937,"A_english_entrance+scroll+_2018/10/26 0:6:4_33%_17","1","1","0","0",
3938,"A_english_entrance+scroll+_2018/10/23 0:4:5_89%_88","1","1","0","0",
3939,"A_english_entrance+scroll+_2018/10/30 0:11:50_52%_70","1","1","0","0",
3940,"A_english_entrance+scroll+_2018/10/31 0:49:28_95%_17","1","1","0","0",
3941,"A_english_entrance+scroll+_2018/10/26 0:42:59_55%_39","1","1","0","0",
3942,"A_english_entrance+scroll+_2018/10/27 0:11:39_57%_38","1","1","0","0",
3943,"A_english_entrance+scroll+_2018/10/29 1:42:49_100%_25","1","1","0","0",
3944,"A_english_entrance+scroll+_2018/10/23 0:4:46_79%_351","1","1","0","0",
3945,"A_english_entrance+scroll+_2018/10/25 0:5:52_30%_62","1","1","0","0",
3946,"A_english_entrance+scroll+_2018/10/24 0:22:49_20%_55","1","1","0","0",
3947,"A_english_entrance+scroll+_2018/10/28 0:49:39_4%_10","1","1","0","0",
3948,"A_english_entrance+scroll+_2018/10/27 0:38:31_25%_58","1","1","0","0",
3949,"A_english_entrance+scroll+_2018/10/23 0:6:56_21%_23","1","1","0","0",
3950,"A_english_entrance+scroll+_2018/10/27 0:16:36_48%_79","1","1","0","0",
3951,"A_english_entrance+scroll+_2018/10/25 0:11:30_96%_107","1","1","0","0",
3952,"A_english_entrance+scroll+_2018/10/25 0:4:20_66%_24","1","1","0","0",
3953,"A_english_entrance+scroll+_2018/10/28 0:0:13_15%_14","1","1","0","0",
3954,"A_english_entrance+scroll+_2018/10/26 0:20:25_6%_9","1","1","0","0",
3955,"A_english_entrance+scroll+_2018/10/23 0:7:33_34%_59","1","1","0","0",
3956,"A_english_entrance+scroll+_2018/10/27 0:37:55_80%_41","1","1","0","0",
3957,"A_english_entrance+scroll+_2018/10/25 0:26:57_6%_4","1","1","0","0",
3958,"A_english_entrance+scroll+_2018/10/30 0:22:9_44%_133","1","1","0","0",
3959,"A_english_entrance+scroll+_2018/10/22 0:31:18_52%_53","1","1","0","0",
3960,"A_english_entrance+scroll+_2018/10/23 0:6:51_46%_63","1","1","0","0",
3961,"A_english_entrance+scroll+_2018/10/25 0:40:39_17%_15","1","1","0","0",
3962,"A_english_entrance+scroll+_2018/10/22 23:59:58_41%_105","1","1","0","0",
3963,"A_english_entrance+scroll+_2018/10/26 0:42:0_45%_58","1","1","0","0",
3964,"A_english_entrance+scroll+_2018/10/23 0:12:45_69%_47","1","1","0","0",
3965,"A_english_entrance+scroll+_2018/10/31 0:16:14_21%_35","1","1","0","0",
3966,"A_english_entrance+scroll+_2018/10/25 0:6:48_3%_10","1","1","0","0",
3967,"A_english_entrance+scroll+_2018/10/27 0:38:31_26%_59","1","1","0","0",
3968,"A_english_entrance+scroll+_2018/10/28 0:6:36_6%_19","1","1","0","0",
3969,"A_english_entrance+scroll+_2018/10/24 0:36:14_34%_42","1","1","0","0",
3970,"A_english_entrance+scroll+_2018/10/22 3:7:7_19%_24","1","1","0","0",
3971,"A_english_entrance+scroll+_2018/10/27 0:0:29_38%_5","1","1","0","0",
3972,"A_english_entrance+scroll+_2018/10/26 0:10:2_59%_65","1","1","0","0",
3973,"A_english_entrance+scroll+_2018/10/25 0:5:52_19%_37","1","1","0","0",
3974,"A_english_entrance+scroll+_2018/10/30 0:48:4_17%_27","1","1","0","0",
3975,"A_english_entrance+scroll+_2018/10/31 0:12:26_46%_45","1","1","0","0",
3976,"A_english_entrance+scroll+_2018/10/24 0:7:59_3%_4","1","1","0","0",
3977,"A_english_entrance+scroll+_2018/10/24 0:28:6_65%_69","1","1","0","0",
3978,"A_english_entrance+scroll+_2018/10/31 0:36:57_2%_3","1","1","0","0",
3979,"A_english_entrance+scroll+_2018/10/25 0:3:55_4%_21","1","1","0","0",
3980,"A_english_entrance+scroll+_2018/10/22 0:23:7_61%_72","1","1","0","0",
3981,"A_english_entrance+scroll+_2018/10/27 0:15:14_3%_7","1","1","0","0",
3982,"A_english_entrance+scroll+_2018/10/29 1:46:15_31%_7","1","1","0","0",
3983,"A_english_entrance+scroll+_2018/10/26 0:22:22_50%_18","1","1","0","0",
3984,"A_english_entrance+scroll+_2018/10/26 0:13:17_7%_30","1","1","0","0",
3985,"A_english_entrance+scroll+_2018/10/29 0:3:29_68%_73","1","1","0","0",
3986,"A_english_entrance+scroll+_2018/10/22 1:54:17_36%_155","1","1","0","0",
3987,"A_english_entrance+scroll+_2018/10/29 0:53:14_60%_53","1","1","0","0",
3988,"A_english_entrance+scroll+_2018/10/23 0:0:3_92%_49","1","1","0","0",
3989,"A_english_entrance+scroll+_2018/10/30 0:10:17_63%_33","1","1","0","0",
3990,"A_english_entrance+scroll+_2018/10/28 0:15:4_4%_4","1","1","0","0",
3991,"A_english_entrance+scroll+_2018/10/30 0:40:56_77%_124","1","1","0","0",
3992,"A_english_entrance+scroll+_2018/10/26 0:13:49_4%_10","1","1","0","0",
3993,"A_english_entrance+scroll+_2018/10/27 0:29:2_8%_31","1","1","0","0",
3994,"A_english_entrance+scroll+_2018/10/28 0:50:29_6%_10","1","1","0","0",
3995,"A_english_entrance+scroll+_2018/10/22 0:21:25_19%_16","1","1","0","0",
3996,"A_english_entrance+scroll+_2018/10/28 0:1:39_24%_25","1","1","0","0",
3997,"A_english_entrance+scroll+_2018/10/29 1:34:37_100%_311","1","1","0","0",
3998,"A_english_entrance+scroll+_2018/10/30 0:19:22_35%_32","1","1","0","0",
3999,"A_english_entrance+scroll+_2018/10/28 0:3:48_12%_9","1","1","0","0",
4000,"A_english_entrance+scroll+_2018/10/24 0:26:52_44%_43","1","1","0","0",
4001,"A_english_entrance+scroll+_2018/10/22 0:15:16_97%_52","1","1","0","0",
4002,"A_english_entrance+scroll+_2018/10/26 0:31:54_94%_107","1","1","0","0",
4003,"A_english_entrance+scroll+_2018/10/29 0:22:28_8%_8","1","1","0","0",
4004,"A_english_entrance+scroll+_2018/10/26 0:32:4_46%_70","1","1","0","0",
4005,"A_english_entrance+scroll+_2018/10/29 0:0:6_2%_5","1","1","0","0",
4006,"A_english_entrance+scroll+_2018/10/24 0:16:41_12%_6","1","1","0","0",
4007,"A_english_entrance+scroll+_2018/10/31 0:8:34_78%_36","1","1","0","0",
4008,"A_english_entrance+scroll+_2018/10/27 0:19:19_999%_43","1","1","0","0",
4009,"A_english_entrance+scroll+_2018/10/28 0:16:42_21%_19","1","1","0","0",
4010,"A_english_entrance+scroll+_2018/10/26 0:1:16_26%_11","1","1","0","0",
4011,"A_english_entrance+scroll+_2018/10/25 0:11:30_21%_32","1","1","0","0",
4012,"A_english_entrance+scroll+_2018/10/31 0:2:2_1556%_169","1","1","0","0",
4013,"A_english_entrance+scroll+_2018/10/22 2:56:52_24%_55","1","1","0","0",
4014,"A_english_entrance+scroll+_2018/10/29 0:0:17_1%_8","1","1","0","0",
4015,"A_english_entrance+scroll+_2018/10/30 0:2:54_20%_10","1","1","0","0",
4016,"A_english_entrance+scroll+_2018/10/31 0:4:46_16%_10","1","1","0","0",
4017,"A_english_entrance+scroll+_2018/10/29 0:9:36_29%_29","1","1","0","0",
4018,"A_english_entrance+scroll+_2018/10/22 0:3:41_47%_31","1","1","0","0",
4019,"A_english_entrance+scroll+_2018/10/25 0:2:19_1%_25","1","1","0","0",
4020,"A_english_entrance+scroll+_2018/10/30 0:15:29_43%_30","1","1","0","0",
4021,"A_english_entrance+scroll+_2018/10/24 0:22:13_32%_9","1","1","0","0",
4022,"A_english_entrance+scroll+_2018/10/28 0:7:27_5%_2","1","1","0","0",
4023,"A_english_entrance+scroll+_2018/10/24 0:4:5_26%_23","1","1","0","0",
4024,"A_english_entrance+scroll+_2018/10/23 0:0:51_4%_6","1","1","0","0",
4025,"A_english_entrance+scroll+_2018/10/31 0:58:19_23%_17","1","1","0","0",
4026,"A_english_entrance+scroll+_2018/10/28 0:49:4_34%_52","1","1","0","0",
4027,"A_english_entrance+scroll+_2018/10/23 0:3:4_100%_46","1","1","0","0",
4028,"A_english_entrance+scroll+_2018/10/22 0:7:23_10%_10","1","1","0","0",
4029,"A_english_entrance+scroll+_2018/10/27 0:30:27_1%_17","1","1","0","0",
4030,"A_english_entrance+scroll+_2018/10/31 0:15:50_6%_9","1","1","0","0",
4031,"A_english_entrance+scroll+_2018/10/31 0:35:36_9%_11","1","1","0","0",
4032,"A_english_entrance+scroll+_2018/10/29 1:57:38_6%_9","1","1","0","0",
4033,"A_english_entrance+scroll+_2018/10/28 0:29:53_13%_8","1","1","0","0",
4034,"A_english_entrance+scroll+_2018/10/28 0:5:27_100%_105","1","1","0","0",
4035,"A_english_entrance+scroll+_2018/10/26 0:10:37_26%_32","1","1","0","0",
4036,"A_english_entrance+scroll+_2018/10/26 0:31:57_16%_6","1","1","0","0",
4037,"A_english_entrance+scroll+_2018/10/31 0:0:17_28%_44","1","1","0","0",
4038,"A_english_entrance+scroll+_2018/10/24 0:6:12_49%_41","1","1","0","0",
4039,"A_english_entrance+scroll+_2018/10/24 0:4:14_100%_45","1","1","0","0",
4040,"A_english_entrance+scroll+_2018/10/22 0:15:16_50%_11","1","1","0","0",
4041,"A_english_entrance+scroll+_2018/10/29 0:9:49_4%_4","1","1","0","0",
4042,"A_english_entrance+scroll+_2018/10/29 0:19:4_4%_8","1","1","0","0",
4043,"A_english_entrance+scroll+_2018/10/22 0:15:15_29%_27","1","1","0","0",
4044,"A_english_entrance+scroll+_2018/10/28 0:10:49_2%_5","1","1","0","0",
4045,"A_english_entrance+scroll+_2018/10/31 0:3:16_69%_115","1","1","0","0",
4046,"A_english_entrance+scroll+_2018/10/30 0:11:30_22%_23","1","1","0","0",
4047,"A_english_entrance+scroll+_2018/10/22 0:19:50_58%_25","1","1","0","0",
4048,"A_english_entrance+scroll+_2018/10/29 0:20:42_20%_31","1","1","0","0",
4049,"A_english_entrance+scroll+_2018/10/26 0:10:37_3%_17","1","1","0","0",
4050,"A_english_entrance+scroll+_2018/10/24 23:59:50_42%_50","1","1","0","0",
4051,"A_english_entrance+scroll+_2018/10/31 0:11:6_17%_4","1","1","0","0",
4052,"A_english_entrance+scroll+_2018/10/29 0:17:59_5%_7","1","1","0","0",
4053,"A_english_entrance+scroll+_2018/10/22 0:5:2_74%_29","1","1","0","0",
4054,"A_english_entrance+scroll+_2018/10/24 0:17:32_13%_10","1","1","0","0",
4055,"A_english_entrance+scroll+_2018/10/31 0:1:45_2%_7","1","1","0","0",
4056,"A_english_entrance+scroll+_2018/10/30 0:35:43_6%_24","1","1","0","0",
4057,"A_english_entrance+scroll+_2018/10/30 0:22:30_14%_28","1","1","0","0",
4058,"A_english_entrance+scroll+_2018/10/31 0:37:32_52%_79","1","1","0","0",
4059,"A_english_entrance+scroll+_2018/10/24 0:5:48_68%_4","1","1","0","0",
4060,"A_english_entrance+scroll+_2018/10/29 0:10:33_6%_13","1","1","0","0",
4061,"A_english_entrance+scroll+_2018/10/23 0:6:11_38%_26","1","1","0","0",
4062,"A_english_entrance+scroll+_2018/10/31 0:11:7_50%_76","1","1","0","0",
4063,"A_english_entrance+scroll+_2018/10/25 0:1:27_25%_7","1","1","0","0",
4064,"A_english_entrance+scroll+_2018/10/24 0:28:6_45%_54","1","1","0","0",
4065,"A_english_entrance+scroll+_2018/10/31 0:46:1_29%_30","1","1","0","0",
4066,"A_english_entrance+scroll+_2018/10/27 0:35:14_46%_27","1","1","0","0",
4067,"A_english_entrance+scroll+_2018/10/28 0:29:39_58%_77","1","1","0","0",
4068,"A_english_entrance+scroll+_2018/10/30 0:4:36_8%_7","1","1","0","0",
4069,"A_english_entrance+scroll+_2018/10/24 0:6:14_70%_46","1","1","0","0",
4070,"A_english_entrance+scroll+_2018/10/29 0:22:34_35%_51","1","1","0","0",
4071,"ENGLISH+UID：2619580092269463010+http:/english/study/get_word_translate-e-1599-Network Error","1","1","0","0",
4072,"A_english_entrance+scroll+_2018/10/25 0:25:25_75%_88","1","1","0","0",
4073,"A_english_entrance+scroll+_2018/10/25 0:4:11_2%_3","1","1","0","0",
4074,"A_english_entrance+scroll+_2018/10/25 0:43:45_19%_10","1","1","0","0",
4075,"A_english_entrance+scroll+_2018/10/28 3:30:48_11%_18","1","1","0","0",
4076,"A_english_entrance+scroll+_2018/10/26 0:31:54_60%_90","1","1","0","0",
4077,"A_english_entrance+scroll+_2018/10/25 0:17:56_59%_67","1","1","0","0",
4078,"A_english_entrance+scroll+_2018/10/28 0:13:41_70%_116","1","1","0","0",
4079,"A_english_entrance+scroll+_2018/10/31 0:5:33_65%_22","1","1","0","0",
4080,"A_english_entrance+scroll+_2018/10/31 0:1:45_41%_1144","1","1","0","0",
4081,"A_english_entrance+scroll+_2018/10/22 0:33:23_97%_20","1","1","0","0",
4082,"A_english_entrance+scroll+_2018/10/30 0:19:22_49%_33","1","1","0","0",
4083,"A_english_entrance+scroll+_2018/10/26 0:38:5_22%_22","1","1","0","0",
4084,"A_english_entrance+scroll+_2018/10/28 0:20:57_38%_60","1","1","0","0",
4085,"A_english_entrance+scroll+_2018/10/24 0:22:49_93%_148","1","1","0","0",
